impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y Contribuciones,1,Aportes y Contribuciones a la Seguridad Social,2,Contribuciones Patronales,29,Otras,1.2,Recursos Propios,11200000,Aportes y Contribuciones a la Seguridad Social,0,GENERICO,0,0,"1,82121707",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y Contribuciones,2,Otras Contribuciones,1,INSSJyP,0,INSSJyP,1.2,Recursos Propios,11200000,Aportes y Contribuciones a la Seguridad Social,0,GENERICO,0,0,"2,3413194",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la Propiedad,1,Intereses por Préstamos,1,Intereses por Préstamos en Moneda Nacional,6,Argenta FGS,1.2,Recursos Propios,11611100,Intereses por Préstamos,0,GENERICO,0,0,"0,00945232",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la Propiedad,2,Intereses por Depósitos,1,Intereses por Depósitos en Moneda Nacional,1,Fondo de Garantía de la Seguridad Social,1.2,Recursos Propios,11611200,Intereses por Depósitos,0,GENERICO,0,0,"1614,29510787",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la Propiedad,2,Intereses por Depósitos,1,Intereses por Depósitos en Moneda Nacional,29,Otros,1.2,Recursos Propios,11611200,Intereses por Depósitos,0,GENERICO,0,0,"412,56862817",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la Propiedad,3,Intereses por Títulos y Valores,1,Intereses por Títulos y Valores en Moneda Nacional,1,Fondo de Garantía de la Seguridad Social,1.2,Recursos Propios,11611300,Intereses por Títulos y Valores,0,GENERICO,0,0,"5710,13639444",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la Propiedad,3,Intereses por Títulos y Valores,2,Intereses por Títulos y Valores en Moneda Extranjera,1,Fondo de Garantía de la Seguridad Social,1.2,Recursos Propios,11612300,Intereses por Títulos y Valores,0,GENERICO,0,0,"219,98435853",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90050700,Convenio UNICEF-ANSES - Abordaje en Comunidades Indígenas y zonas rurales de extrema vulnerabilidad,0,"7,8734",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,4,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,32,Venta de Acciones y Participaciones de Capital,3,De Empresas Públicas No Financieras,1,De Empresas Públicas no Financieras,29,Otras,1.2,Recursos Propios,12312100,De Empresas Públicas no Financieras,0,GENERICO,0,0,"3,83630704",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,315,Imprenta del Congreso de la Nación,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,60,Imprenta del Congreso,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"0,28143",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,29,Varios,1.3,Recursos con Afectación Específica,11123000,Otros Impuestos,0,GENERICO,0,0,"41,27869217",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,17,Transferencias Corrientes,6,Del Sector Externo,2,De Organismos Internacionales,0,De Organismos Internacionales,2.1,Transferencias Externas,11732000,De Organismos Internacionales,90062501,Acciones de Promoción y Protección de Derechos NNA en medios de Comunicación,0,"3,8",0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,43,Fondo Nacional de la Justicia-3.5% Tributarios del Tesoro,1.3,Recursos con Afectación Específica,11123000,Otros Impuestos,0,GENERICO,0,0,"14149,22744809",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,12,Ingresos No Tributarios,9,Otros,2,Especificados,43,Fondo Nacional de Justicia,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"236,61437614",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,0,Poder Judicial de la Nación,335,Corte Suprema de Justicia de la Nación,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,43,Fondo Nacional de la Justicia-3.5% Tributarios del Tesoro,1.3,Recursos con Afectación Específica,11123000,Otros Impuestos,0,GENERICO,0,0,"2753,11841431",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,0,Poder Judicial de la Nación,335,Corte Suprema de Justicia de la Nación,12,Ingresos No Tributarios,1,Tasas,5,Judiciales Ley 23898,43,Fondo Nacional de la Justicia,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"404,69647321",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,0,Poder Judicial de la Nación,335,Corte Suprema de Justicia de la Nación,12,Ingresos No Tributarios,9,Otros,2,Especificados,43,Fondo Nacional de Justicia,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"2182,78695033",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,10,Ministerio Público,0,Ministerio Público,0,Ministerio Público,360,Procuración General de la Nación,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"15,49587176",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,10,Ministerio Público,0,Ministerio Público,0,Ministerio Público,361,Defensoría General de la Nación,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,94,Defensoría General de la Nación,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"3,5892007",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,305,Jefatura de Gabinete de Ministros,13,Aportes y Contribuciones,1,Aportes y Contribuciones a la Seguridad Social,2,Contribuciones Patronales,29,Otras,1.3,Recursos con Afectación Específica,11200000,Aportes y Contribuciones a la Seguridad Social,0,GENERICO,0,0,"35,94443988",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,25,Jefatura de Gabinete de Ministros,2,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),0,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),303,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,32,LEY 23.737 - ARTICULO 39 (LEY DE ESTUPEFACIENTES),1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"36,26691448",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,11,Ingresos Tributarios,2,Sobre el Patrimonio,5,Bienes Personales,85,ATN 1% Bienes Personales,1.3,Recursos con Afectación Específica,11112000,Sobre el Patrimonio,0,GENERICO,0,0,"109,20274364",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,76,Fondo ATN a Provincias - 1% Coparticipados brutos,1.3,Recursos con Afectación Específica,11123000,Otros Impuestos,0,GENERICO,0,0,"7705,014236",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,12,Ingresos No Tributarios,1,Tasas,9,Otras,52,Superintendencia Nacional de Fronteras,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"9,07694",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,35,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",307,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",11,Ingresos Tributarios,7,Sobre el comercio y las transacciones internacionales,3,Estadística,42,MRECIyC-1% de las Importaciones Sujetas a Estadística,1.3,Recursos con Afectación Específica,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"3061,1286848",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,35,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",307,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",12,Ingresos No Tributarios,1,Tasas,9,Otras,77,MRECIyC - Rentas Consulares,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"26,017611",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,35,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",307,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",12,Ingresos No Tributarios,1,Tasas,9,Otras,78,MRECIYC - RENTAS CONSULARES (TRAMITES EN EL EXTERIOR),1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"47,22695909",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,1,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,332,Ministerio de Justicia y Derechos Humanos,12,Ingresos No Tributarios,1,Tasas,4,Sociedades por Acciones Dto. 1547/78,48,Inspección General de Justicia,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"3,44876855",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,1,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,332,Ministerio de Justicia y Derechos Humanos,12,Ingresos No Tributarios,1,Tasas,6,Sociedades de Capitalización,48,Inspección General de Justicia,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"0,05705522",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,1,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,332,Ministerio de Justicia y Derechos Humanos,12,Ingresos No Tributarios,1,Tasas,9,Otras,51,Dirección Registro de la Propiedad del Automotor,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"2535,95575775",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,1,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,332,Ministerio de Justicia y Derechos Humanos,12,Ingresos No Tributarios,1,Tasas,9,Otras,84,Mediación y Connciliación Ley 24.573,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"0,23888895",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,1,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,332,Ministerio de Justicia y Derechos Humanos,12,Ingresos No Tributarios,2,Derechos,3,De Inscripción,84,Mediación y Conciliación Ley 24573,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"2,00668",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,1,Ministerio de Justicia y Derechos Humanos,0,Ministerio de Justicia y Derechos Humanos,332,Ministerio de Justicia y Derechos Humanos,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,2,Decreto 1.382/12 - Artículo 15 - 70%,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,007",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,2,Servicio Penitenciario Federal,0,Servicio Penitenciario Federal,331,Servicio Penitenciario Federal,12,Ingresos No Tributarios,9,Otros,2,Especificados,65,DIRECCION NACIONAL DE SERVICIO PENITENCIARIO FEDERAL,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,02947529",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,2,Servicio Penitenciario Federal,0,Servicio Penitenciario Federal,331,Servicio Penitenciario Federal,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,68,Dir. Nac. de Serv. Penitenciario Federal - Producidos Varios,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"2,487375",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,40,Ministerio de Justicia y Derechos Humanos,2,Servicio Penitenciario Federal,0,Servicio Penitenciario Federal,334,Ente de Cooperación Técnica y Financiera del Servicio Penitenciario Federal,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,95,LEY 24.372 - ENTE COOPERADOR PENITENCIARIO,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"5,59146664",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,1,Ministerio de Seguridad,0,Ministerio de Seguridad,343,Ministerio de Seguridad,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,7,Multas Registro Nacional de Precursores Químicos art. 14 y 18 Ley 26. 045,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,15218703",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,1,Ministerio de Seguridad,0,Ministerio de Seguridad,343,Ministerio de Seguridad,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"0,000144",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,4,Policía Federal Argentina,0,Policía Federal Argentina,326,Policía Federal Argentina,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,58,Policía Federal,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"2,15821971",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,4,Policía Federal Argentina,0,Policía Federal Argentina,326,Policía Federal Argentina,12,Ingresos No Tributarios,9,Otros,2,Especificados,58,Policía Federal,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,59975821",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,4,Policía Federal Argentina,0,Policía Federal Argentina,326,Policía Federal Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,1,Venta de Bienes,1,Bienes Varios de la Administración Nacional,58,Policía Federal,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"0,2091",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,4,Policía Federal Argentina,0,Policía Federal Argentina,326,Policía Federal Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,58,Policía Federal,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"142,75722973",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,5,Gendarmería Nacional,0,Gendarmería Nacional,375,Gendarmería Nacional,12,Ingresos No Tributarios,5,Alquileres,9,Otros,29,Otros,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"-5,474844",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,5,Gendarmería Nacional,0,Gendarmería Nacional,375,Gendarmería Nacional,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,61,Dirección Nacional de Gendarmería,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"60,97261454",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina,12,Ingresos No Tributarios,1,Tasas,9,Otras,74,PREFECTURA NAVAL ARGENTINA,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"222,45031994",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina,12,Ingresos No Tributarios,2,Derechos,9,Otros,74,PREFECTURA NAVAL ARGENTINA,1.3,Recursos con Afectación Específica,11320000,Derechos,0,GENERICO,0,0,"1,40441137",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,74,PREFECTURA NAVAL ARGENTINA,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"5,3032091",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,6,Prefectura Naval Argentina,0,Prefectura Naval Argentina,380,Prefectura Naval Argentina,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,2,SERVICIOS REQUERIDOS POR TERCEROS,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"105,36742065",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,29,Otras,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"1,4496039",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,12,Ingresos No Tributarios,9,Otros,2,Especificados,12,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"16,437545",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,12,Ingresos No Tributarios,9,Otros,9,No Especificados,29,Otros,1.3,Recursos con Afectación Específica,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,5332",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,5,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,41,Ministerio de Seguridad,7,Policía de Seguridad Aeroportuaria,0,Policía de Seguridad Aeroportuaria,382,Policía de Seguridad Aeroportuaria,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,3,POLICIA DE SEGURIDAD AEROPORTUARIA,1.3,Recursos con Afectación Específica,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"7,168556",Última actualización del ejercicio 2022: 05 Agosto 2022.
